"x","y","year","env1","env2"
112,105,0,-4.3,0.791
112,106,0,-4.2,0.795
112,107,0,-4.2,0.803
112,108,0,-4.2,0.81
112,109,0,-4.2,0.814
112,110,0,-4.1,0.817
112,111,0,-4.1,0.825
112,112,0,-4.1,0.832
112,113,0,-3.9,0.834
112,114,0,-3.9,0.841
112,115,0,-4,0.851
112,116,0,-3.8,0.85
112,117,0,-3.5,0.847
112,118,0,-3.5,0.855
112,119,0,-3.5,0.86
112,120,0,-3.5,0.869
112,121,0,-3.4,0.873
112,122,0,-3.7,0.897
112,123,0,-4,0.917
112,124,0,-3.8,0.917
112,125,0,-3.6,0.914
112,126,0,-3.4,0.914
112,127,0,-3.6,0.933
112,128,0,-3.4,0.933
112,129,0,-2.8,0.909
112,130,0,-2.6,0.911
112,131,0,-2.7,0.924
112,132,0,-2.8,0.938
112,133,0,-2.7,0.939
112,134,0,-2.5,0.939
112,135,0,-3.3,0.985
112,136,0,-3.6,1.013
112,137,0,-3.1,0.995
112,138,0,-3.1,1.005
112,139,0,-2.8,0.996
112,140,0,-2.2,0.976
112,141,0,-1.8,0.966
112,142,0,-1.6,0.963
112,143,0,-1.4,0.963
112,144,0,-1.3,0.966
112,145,0,-1.2,0.972
112,146,0,-1.3,0.99
112,147,0,-1.7,1.02
112,148,0,-1.8,1.039
112,149,0,-1.7,1.044
112,150,0,-1.2,1.029
112,151,0,-1,1.032
112,152,0,-0.8,1.029
112,153,0,-0.2,1.008
112,154,0,-0.4,1.027
112,155,0,-0.2,1.028
112,156,0,0,1.026
112,157,0,-0.1,1.042
112,158,0,-0.3,1.064
112,159,0,-0.6,1.091
112,160,0,-0.4,1.086
112,161,0,0,1.076
112,162,0,-0.1,1.088
112,163,0,-0.1,1.096
112,164,0,-0.3,1.114
112,165,0,-0.3,1.123
112,166,0,-0.4,1.137
112,167,0,-0.6,1.152
112,168,0,-0.7,1.164
112,169,0,-0.6,1.168
112,170,0,0.8,1.077
112,171,0,2.1,0.995
112,172,0,1.8,1.017
112,173,0,1.7,1.033
112,174,0,0.7,1.102
112,175,0,-0.4,1.2
112,176,0,0.1,1.169
112,177,0,1.5,1.072
112,178,0,2.5,1.019
112,179,0,2.7,1.017
112,180,0,2.1,1.07
112,181,0,2.2,1.081
112,182,0,3.3,1.025
112,183,0,4.2,0.987
112,184,0,4.4,0.993
112,185,0,4.4,1.004
112,186,0,4.5,1.018
112,187,0,4,1.059
112,188,0,3.1,1.121
112,189,0,2.8,1.142
112,190,0,2.8,1.146
112,191,0,2.3,1.171
112,192,0,1.8,1.206
112,193,0,2.4,1.159
112,194,0,2.7,1.133
112,195,0,3.1,1.1
112,196,0,3.4,1.075
112,197,0,3.3,1.077
112,198,0,3,1.091
112,199,0,3.3,1.07
112,200,0,3.4,1.059
112,201,0,2.7,1.116
112,202,0,2.8,1.11
112,203,0,3.1,1.089
112,204,0,3.5,1.064
112,205,0,3.4,1.073
112,206,0,2.8,1.132
112,207,0,3.2,1.098
112,208,0,3.6,1.078
112,209,0,4,1.048
112,210,0,3.3,1.12
112,211,0,2,1.28
113,0,0,-9999,-9999
113,1,0,-8.2,0.379
113,2,0,-9999,-9999
113,3,0,-9999,-9999
113,4,0,-9999,-9999
113,5,0,-9999,-9999
113,6,0,-9999,-9999
113,7,0,-9999,-9999
113,8,0,-9999,-9999
113,9,0,-9999,-9999
113,10,0,-9999,-9999
113,11,0,-9999,-9999
113,12,0,-9999,-9999
113,13,0,-9999,-9999
113,14,0,-9999,-9999
113,15,0,-9999,-9999
113,16,0,-9999,-9999
113,17,0,-9999,-9999
113,18,0,-7.2,0.399
113,19,0,-7.6,0.412
113,20,0,-7.9,0.423
113,21,0,-7.7,0.421
113,22,0,-8,0.432
113,23,0,-7.9,0.434
113,24,0,-7.7,0.433
113,25,0,-7.5,0.431
113,26,0,-7.3,0.429
113,27,0,-7.1,0.428
113,28,0,-7.4,0.44
113,29,0,-7.4,0.444
113,30,0,-7,0.438
113,31,0,-6.6,0.431
113,32,0,-6.5,0.434
113,33,0,-6.8,0.446
113,34,0,-6.7,0.449
113,35,0,-6.7,0.452
113,36,0,-6.7,0.457
113,37,0,-6.6,0.461
113,38,0,-6.7,0.466
113,39,0,-6.7,0.473
113,40,0,-6.8,0.48
113,41,0,-6.6,0.48
113,42,0,-6.6,0.483
113,43,0,-6.3,0.483
113,44,0,-6.4,0.489
113,45,0,-6.3,0.492
113,46,0,-6,0.489
113,47,0,-6.2,0.5
113,48,0,-6.3,0.507
113,49,0,-6.1,0.508
113,50,0,-6.2,0.515
113,51,0,-6,0.516
113,52,0,-6.2,0.526
113,53,0,-6.2,0.533
113,54,0,-6.2,0.539
113,55,0,-6.2,0.544
113,56,0,-6.2,0.549
113,57,0,-6.3,0.556
113,58,0,-6.1,0.557
113,59,0,-5.9,0.557
113,60,0,-5.6,0.551
113,61,0,-5.7,0.56
113,62,0,-5.7,0.568
113,63,0,-5.6,0.57
113,64,0,-5.9,0.585
113,65,0,-5.9,0.592
113,66,0,-6,0.599
113,67,0,-5.9,0.602
113,68,0,-5.8,0.606
113,69,0,-5.9,0.614
113,70,0,-5.8,0.618
113,71,0,-5.9,0.626
113,72,0,-5.8,0.629
113,73,0,-5.8,0.636
113,74,0,-5.7,0.639
113,75,0,-5.5,0.636
113,76,0,-5.5,0.643
113,77,0,-5.6,0.654
113,78,0,-5.9,0.668
113,79,0,-5.9,0.675
113,80,0,-5.9,0.681
113,81,0,-5.8,0.687
113,82,0,-5.8,0.691
113,83,0,-5.6,0.692
113,84,0,-5.6,0.699
113,85,0,-5.5,0.7
113,86,0,-5.4,0.706
113,87,0,-5.2,0.705
113,88,0,-5.1,0.707
113,89,0,-5.2,0.715
113,90,0,-5.1,0.718
113,91,0,-5.2,0.731
113,92,0,-5.3,0.739
113,93,0,-5,0.737
113,94,0,-5.1,0.745
113,95,0,-5.1,0.755
113,96,0,-5.1,0.76
113,97,0,-5.1,0.766
113,98,0,-4.8,0.763
113,99,0,-4.7,0.766
113,100,0,-4.7,0.771
113,101,0,-4.7,0.779
113,102,0,-4.7,0.785
113,103,0,-4.5,0.784
113,104,0,-4.4,0.788
113,105,0,-4.3,0.791
113,106,0,-4.2,0.794
113,107,0,-4.3,0.805
113,108,0,-4.1,0.806
113,109,0,-4.1,0.811
113,110,0,-4.1,0.819
113,111,0,-4.1,0.826
113,112,0,-4.1,0.833
113,113,0,-4.1,0.841
113,114,0,-4,0.846
113,115,0,-4,0.851
113,116,0,-3.8,0.851
113,117,0,-3.6,0.852
113,118,0,-3.6,0.859
113,119,0,-3.5,0.863
113,120,0,-3.6,0.876
113,121,0,-3.5,0.878
113,122,0,-4.2,0.918
113,123,0,-4.3,0.932
113,124,0,-3.7,0.914
113,125,0,-3.5,0.912
113,126,0,-3.2,0.905
113,127,0,-3.4,0.923
113,128,0,-3.4,0.932
113,129,0,-2.7,0.908
113,130,0,-2.7,0.915
113,131,0,-2.6,0.922
113,132,0,-2.8,0.938
113,133,0,-2.5,0.932
113,134,0,-2.5,0.941
113,135,0,-2.4,0.945
113,136,0,-3,0.984
113,137,0,-3.1,0.996
113,138,0,-3.2,1.011
113,139,0,-2.3,0.976
113,140,0,-1.8,0.956
113,141,0,-1.7,0.959
113,142,0,-1.9,0.981
113,143,0,-1.4,0.966
113,144,0,-1.4,0.971
113,145,0,-1.2,0.975
113,146,0,-1.3,0.99
113,147,0,-1.4,1.007
113,148,0,-1.6,1.027
113,149,0,-1.5,1.033
113,150,0,-1.5,1.044
113,151,0,-1.2,1.039
113,152,0,-0.5,1.016
113,153,0,-0.5,1.024
113,154,0,-0.1,1.015
113,155,0,0,1.018
113,156,0,-0.3,1.044
113,157,0,-0.5,1.063
113,158,0,-0.2,1.058
113,159,0,-0.7,1.094
113,160,0,-0.5,1.092
113,161,0,-0.3,1.092
113,162,0,0,1.085
113,163,0,0,1.089
113,164,0,-0.3,1.113
113,165,0,-0.2,1.118
113,166,0,-0.4,1.135
113,167,0,-0.4,1.139
113,168,0,-0.6,1.16
113,169,0,-0.6,1.164
113,170,0,0.4,1.104
113,171,0,2,1.003
113,172,0,2.1,1
113,173,0,1.9,1.019
113,174,0,0.9,1.088
113,175,0,0.6,1.118
113,176,0,0.9,1.104
113,177,0,0.5,1.145
113,178,0,1.2,1.108
113,179,0,2.9,1.001
113,180,0,2.3,1.051
113,181,0,2.1,1.081
113,182,0,3.8,0.985
113,183,0,4.3,0.974
113,184,0,4.4,0.985
113,185,0,4.4,0.998
113,186,0,4.1,1.031
113,187,0,3.4,1.084
113,188,0,2.9,1.121
113,189,0,2.7,1.137
113,190,0,2.4,1.16
113,191,0,2,1.184
113,192,0,2.6,1.143
113,193,0,2.7,1.13
113,194,0,3.1,1.103
113,195,0,3.1,1.094
113,196,0,3.2,1.084
113,197,0,3.3,1.072
113,198,0,2.9,1.096
113,199,0,3,1.085
113,200,0,3.1,1.074
113,201,0,2.9,1.097
113,202,0,2.6,1.12
113,203,0,3.2,1.074
113,204,0,3.6,1.045
113,205,0,3.8,1.037
113,206,0,3.5,1.061
113,207,0,3.6,1.066
113,208,0,3.7,1.063
113,209,0,3.8,1.066
113,210,0,3.1,1.146
113,211,0,2.7,1.196
114,0,0,-9999,-9999
114,1,0,-8.2,0.379
114,2,0,-9999,-9999
114,3,0,-9999,-9999
114,4,0,-9999,-9999
114,5,0,-9999,-9999
114,6,0,-9999,-9999
114,7,0,-9999,-9999
114,8,0,-9999,-9999
114,9,0,-9999,-9999
114,10,0,-9999,-9999
114,11,0,-9999,-9999
114,12,0,-9999,-9999
114,13,0,-9999,-9999
114,14,0,-9999,-9999
114,15,0,-9999,-9999
114,16,0,-9999,-9999
114,17,0,-9999,-9999
114,18,0,-7.1,0.396
114,19,0,-7.5,0.408
114,20,0,-7.6,0.414
114,21,0,-7.5,0.416
114,22,0,-7.8,0.428
114,23,0,-7.8,0.431
114,24,0,-7.7,0.432
114,25,0,-7.5,0.432
114,26,0,-7.3,0.43
114,27,0,-7.1,0.428
114,28,0,-7.2,0.437
114,29,0,-7.3,0.442
114,30,0,-7.1,0.441
114,31,0,-6.5,0.431
114,32,0,-6.5,0.435
114,33,0,-6.8,0.447
114,34,0,-6.7,0.45
114,35,0,-6.6,0.451
114,36,0,-6.6,0.456
114,37,0,-6.6,0.459
114,38,0,-6.6,0.466
114,39,0,-6.6,0.472
114,40,0,-6.8,0.482
114,41,0,-6.3,0.472
114,42,0,-6.3,0.478
114,43,0,-6.2,0.481
114,44,0,-6.3,0.489
114,45,0,-6.2,0.49
114,46,0,-5.9,0.487
114,47,0,-6.2,0.5
114,48,0,-6.2,0.507
114,49,0,-6.2,0.51
114,50,0,-5.8,0.503
114,51,0,-5.5,0.501
114,52,0,-5.6,0.51
114,53,0,-5.9,0.523
114,54,0,-6,0.534
114,55,0,-6,0.539
114,56,0,-6,0.543
114,57,0,-6,0.548
114,58,0,-5.8,0.548
114,59,0,-5.7,0.55
114,60,0,-5.2,0.542
114,61,0,-5.3,0.55
114,62,0,-5.7,0.566
114,63,0,-5.6,0.572
114,64,0,-5.8,0.582
114,65,0,-5.7,0.585
114,66,0,-5.7,0.591
114,67,0,-5.8,0.6
114,68,0,-5.7,0.603
114,69,0,-5.8,0.611
114,70,0,-5.8,0.617
114,71,0,-5.8,0.625
114,72,0,-5.8,0.629
114,73,0,-5.6,0.63
114,74,0,-5.7,0.637
114,75,0,-5.5,0.637
114,76,0,-5.6,0.649
114,77,0,-5.7,0.658
114,78,0,-5.8,0.668
114,79,0,-6,0.68
114,80,0,-6,0.686
114,81,0,-5.8,0.687
114,82,0,-5.7,0.69
114,83,0,-5.8,0.7
114,84,0,-5.7,0.703
114,85,0,-5.5,0.704
114,86,0,-5.2,0.699
114,87,0,-5.2,0.704
114,88,0,-5.1,0.707
114,89,0,-5.1,0.714
114,90,0,-5,0.719
114,91,0,-5.2,0.732
114,92,0,-5.1,0.734
114,93,0,-5,0.737
114,94,0,-5,0.742
114,95,0,-5,0.751
114,96,0,-5,0.756
114,97,0,-5,0.765
114,98,0,-4.8,0.764
114,99,0,-4.7,0.768
114,100,0,-4.7,0.771
114,101,0,-4.7,0.781
114,102,0,-4.6,0.781
114,103,0,-4.4,0.784
114,104,0,-4.4,0.789
114,105,0,-4.3,0.792
114,106,0,-4.2,0.796
114,107,0,-4.2,0.801
114,108,0,-4.1,0.805
114,109,0,-4.1,0.813
114,110,0,-4.1,0.82
114,111,0,-4,0.826
114,112,0,-4.1,0.835
114,113,0,-4.1,0.841
114,114,0,-4.1,0.85
114,115,0,-3.9,0.848
114,116,0,-3.8,0.853
114,117,0,-3.6,0.855
114,118,0,-3.7,0.865
114,119,0,-3.6,0.87
114,120,0,-3.6,0.878
114,121,0,-3.6,0.885
114,122,0,-3.9,0.908
114,123,0,-3.6,0.9
114,124,0,-3.8,0.917
114,125,0,-3.6,0.92
114,126,0,-3.5,0.92
114,127,0,-3.2,0.917
114,128,0,-3.1,0.92
114,129,0,-2.8,0.917
114,130,0,-2.6,0.912
114,131,0,-2.4,0.915
114,132,0,-2.5,0.926
114,133,0,-2.4,0.929
114,134,0,-2.4,0.935
114,135,0,-2.3,0.939
114,136,0,-2.2,0.944
114,137,0,-2.6,0.975
114,138,0,-3,1
114,139,0,-2.5,0.985
114,140,0,-1.7,0.955
114,141,0,-2.2,0.986
114,142,0,-1.8,0.979
114,143,0,-1.4,0.966
114,144,0,-1.4,0.975
114,145,0,-1.2,0.977
114,146,0,-1.1,0.984
114,147,0,-1.3,1.001
114,148,0,-1.3,1.017
114,149,0,-1.3,1.027
114,150,0,-1.4,1.042
114,151,0,-1.2,1.043
114,152,0,-0.8,1.032
114,153,0,-0.6,1.029
114,154,0,-0.4,1.028
114,155,0,-0.2,1.029
114,156,0,-0.2,1.035
114,157,0,-0.1,1.041
114,158,0,-0.1,1.051
114,159,0,-0.5,1.084
114,160,0,-0.3,1.081
114,161,0,-0.3,1.088
114,162,0,0,1.079
114,163,0,0.1,1.078
114,164,0,0,1.093
114,165,0,-0.1,1.11
114,166,0,-0.5,1.143
114,167,0,-0.5,1.147
114,168,0,-0.1,1.131
114,169,0,-0.4,1.153
114,170,0,-0.1,1.143
114,171,0,1.6,1.032
114,172,0,2.4,0.983
114,173,0,2.2,0.998
114,174,0,1,1.085
114,175,0,1.1,1.079
114,176,0,1.1,1.089
114,177,0,0.6,1.135
114,178,0,1,1.115
114,179,0,2.9,0.995
114,180,0,2.8,1.015
114,181,0,3.5,0.983
114,182,0,4.2,0.959
114,183,0,4.3,0.968
114,184,0,4.3,0.983
114,185,0,4.1,1.01
114,186,0,2.9,1.098
114,187,0,2.9,1.107
114,188,0,2.9,1.114
114,189,0,2.6,1.131
114,190,0,2.5,1.139
114,191,0,2.6,1.138
114,192,0,2.7,1.129
114,193,0,3,1.102
114,194,0,3.1,1.093
114,195,0,3.2,1.081
114,196,0,3.2,1.071
114,197,0,2.9,1.088
114,198,0,2.8,1.095
114,199,0,2.8,1.094
114,200,0,2.9,1.084
114,201,0,3,1.082
114,202,0,2.4,1.139
114,203,0,3.2,1.069
114,204,0,3.5,1.05
114,205,0,3.3,1.074
114,206,0,3,1.102
114,207,0,3.4,1.077
114,208,0,3.8,1.049
114,209,0,3.9,1.055
114,210,0,3.6,1.094
114,211,0,3.8,1.096
115,0,0,-9999,-9999
115,1,0,-7.8,0.37
115,2,0,-9999,-9999
115,3,0,-9999,-9999
115,4,0,-9999,-9999
115,5,0,-9999,-9999
115,6,0,-9999,-9999
115,7,0,-9999,-9999
115,8,0,-9999,-9999
115,9,0,-9999,-9999
115,10,0,-9999,-9999
115,11,0,-9999,-9999
115,12,0,-9999,-9999
115,13,0,-9999,-9999
115,14,0,-9999,-9999
115,15,0,-9999,-9999
115,16,0,-9999,-9999
115,17,0,-9999,-9999
115,18,0,-7.1,0.396
115,19,0,-7.1,0.4
115,20,0,-7.2,0.404
115,21,0,-7.3,0.41
115,22,0,-7.5,0.421
115,23,0,-7.5,0.424
115,24,0,-7.5,0.427
115,25,0,-7.4,0.428
115,26,0,-7.3,0.43
115,27,0,-7.1,0.429
115,28,0,-7,0.432
115,29,0,-7,0.436
115,30,0,-7,0.439
115,31,0,-6.5,0.432
115,32,0,-6.5,0.435
115,33,0,-6.8,0.448
115,34,0,-6.7,0.45
115,35,0,-6.5,0.45
115,36,0,-6.6,0.455
115,37,0,-6.5,0.458
115,38,0,-6.6,0.466
115,39,0,-6.6,0.47
115,40,0,-6.7,0.48
115,41,0,-6.3,0.473
115,42,0,-6.3,0.476
115,43,0,-6.2,0.481
115,44,0,-6.2,0.486
115,45,0,-6.5,0.499
115,46,0,-6.3,0.499
115,47,0,-6.2,0.502
115,48,0,-6.1,0.503
115,49,0,-6.1,0.509
115,50,0,-5.7,0.502
115,51,0,-5.6,0.505
115,52,0,-5.6,0.511
115,53,0,-5.6,0.516
115,54,0,-5.7,0.524
115,55,0,-5.7,0.531
115,56,0,-5.8,0.537
115,57,0,-5.8,0.544
115,58,0,-5.7,0.547
115,59,0,-5.7,0.553
115,60,0,-5.5,0.55
115,61,0,-5,0.541
115,62,0,-5.6,0.564
115,63,0,-6,0.583
115,64,0,-5.7,0.579
115,65,0,-5.5,0.579
115,66,0,-5.6,0.588
115,67,0,-5.5,0.592
115,68,0,-5.7,0.603
115,69,0,-5.7,0.609
115,70,0,-5.7,0.616
115,71,0,-5.8,0.626
115,72,0,-5.7,0.627
115,73,0,-5.5,0.627
115,74,0,-5.5,0.631
115,75,0,-5.5,0.639
115,76,0,-5.7,0.653
115,77,0,-5.8,0.662
115,78,0,-5.7,0.666
115,79,0,-5.9,0.679
115,80,0,-5.9,0.683
115,81,0,-5.8,0.687
115,82,0,-5.6,0.689
115,83,0,-5.7,0.697
115,84,0,-5.6,0.701
115,85,0,-5.5,0.702
115,86,0,-5.4,0.705
115,87,0,-5.1,0.703
115,88,0,-5.1,0.708
115,89,0,-5.1,0.716
115,90,0,-5.1,0.72
115,91,0,-5.1,0.728
115,92,0,-5,0.732
115,93,0,-4.9,0.735
115,94,0,-5,0.745
115,95,0,-5,0.75
115,96,0,-4.9,0.755
115,97,0,-5,0.763
115,98,0,-4.8,0.763
115,99,0,-4.7,0.766
115,100,0,-4.6,0.771
115,101,0,-4.6,0.776
115,102,0,-4.5,0.779
115,103,0,-4.5,0.787
115,104,0,-4.4,0.789
115,105,0,-4.3,0.793
115,106,0,-4.2,0.796
115,107,0,-4.2,0.805
115,108,0,-4.1,0.807
115,109,0,-4.1,0.815
115,110,0,-4.1,0.82
115,111,0,-4.1,0.828
115,112,0,-4.1,0.838
115,113,0,-4.1,0.845
115,114,0,-4.1,0.853
115,115,0,-4,0.854
115,116,0,-3.9,0.859
115,117,0,-3.8,0.862
115,118,0,-3.8,0.872
115,119,0,-3.6,0.871
115,120,0,-3.7,0.883
115,121,0,-3.5,0.881
115,122,0,-3.5,0.888
115,123,0,-3.5,0.897
115,124,0,-3.7,0.917
115,125,0,-3.5,0.915
115,126,0,-3.6,0.927
115,127,0,-3.7,0.94
115,128,0,-3.1,0.92
115,129,0,-2.7,0.91
115,130,0,-2.6,0.913
115,131,0,-2.4,0.915
115,132,0,-2.4,0.921
115,133,0,-2.5,0.934
115,134,0,-2.4,0.94
115,135,0,-2.3,0.945
115,136,0,-2.4,0.955
115,137,0,-2.5,0.97
115,138,0,-2.8,0.996
115,139,0,-2.4,0.981
115,140,0,-2.1,0.974
115,141,0,-2.2,0.989
115,142,0,-2.1,0.992
115,143,0,-1.9,0.995
115,144,0,-1.7,0.996
115,145,0,-1.4,0.99
115,146,0,-1.2,0.99
115,147,0,-1.2,0.998
115,148,0,-1.1,1.003
115,149,0,-1.3,1.025
115,150,0,-1.3,1.037
115,151,0,-1,1.032
115,152,0,-0.7,1.024
115,153,0,-0.3,1.014
115,154,0,-0.3,1.026
115,155,0,-0.1,1.02
115,156,0,0,1.025
115,157,0,-0.2,1.043
115,158,0,0,1.045
115,159,0,-0.3,1.07
115,160,0,-0.1,1.066
115,161,0,0,1.075
115,162,0,0,1.077
115,163,0,0.1,1.079
115,164,0,0.2,1.082
115,165,0,0,1.097
115,166,0,-0.4,1.135
115,167,0,-0.3,1.137
115,168,0,0,1.117
115,169,0,-0.1,1.135
115,170,0,0,1.125
115,171,0,1.4,1.04
115,172,0,2.4,0.985
115,173,0,2.1,1.008
115,174,0,1.7,1.036
115,175,0,1.4,1.062
115,176,0,1.5,1.062
115,177,0,1.4,1.073
115,178,0,1.1,1.105
115,179,0,2.4,1.029
115,180,0,3.9,0.946
115,181,0,4.1,0.946
115,182,0,4.2,0.953
115,183,0,4.3,0.961
115,184,0,4.1,0.988
115,185,0,3.2,1.056
115,186,0,2.3,1.122
115,187,0,2.7,1.108
115,188,0,2.6,1.12
115,189,0,2.6,1.121
115,190,0,2.8,1.115
115,191,0,2.8,1.111
115,192,0,2.8,1.106
115,193,0,3.1,1.085
115,194,0,3.1,1.083
115,195,0,3.3,1.065
115,196,0,3,1.082
115,197,0,2.7,1.096
115,198,0,2.6,1.102
115,199,0,3.1,1.067
115,200,0,2.8,1.088
115,201,0,3.1,1.062
115,202,0,3,1.072
115,203,0,3.2,1.063
115,204,0,3.5,1.047
115,205,0,2.7,1.12
115,206,0,2.3,1.168
115,207,0,3.8,1.044
115,208,0,3.5,1.074
115,209,0,3.8,1.07
115,210,0,3.6,1.104
115,211,0,3.9,1.098
116,0,0,-9999,-9999
116,1,0,-7.9,0.374
116,2,0,-9999,-9999
116,3,0,-9999,-9999
116,4,0,-9999,-9999
116,5,0,-9999,-9999
116,6,0,-9999,-9999
116,7,0,-9999,-9999
116,8,0,-9999,-9999
116,9,0,-9999,-9999
116,10,0,-9999,-9999
116,11,0,-9999,-9999
116,12,0,-9999,-9999
116,13,0,-9999,-9999
116,14,0,-9999,-9999
116,15,0,-9999,-9999
116,16,0,-9999,-9999
116,17,0,-9999,-9999
116,18,0,-9999,-9999
116,19,0,-6.9,0.394
116,20,0,-6.9,0.397
116,21,0,-6.8,0.399
116,22,0,-7.2,0.412
116,23,0,-7.4,0.421
116,24,0,-7.3,0.424
116,25,0,-7.2,0.425
116,26,0,-7.2,0.429
116,27,0,-7,0.429
116,28,0,-6.9,0.428
116,29,0,-6.9,0.433
116,30,0,-6.8,0.435
116,31,0,-6.6,0.435
116,32,0,-6.4,0.434
116,33,0,-6.7,0.447
116,34,0,-6.7,0.451
116,35,0,-6.5,0.449
116,36,0,-6.5,0.453
116,37,0,-6.4,0.458
116,38,0,-6.5,0.465
116,39,0,-6.5,0.468
116,40,0,-6.4,0.472
116,41,0,-6.2,0.471
116,42,0,-6.3,0.477
116,43,0,-6.2,0.482
116,44,0,-6.1,0.484
116,45,0,-5.9,0.484
116,46,0,-5.7,0.482
116,47,0,-5.8,0.49
116,48,0,-5.9,0.499
116,49,0,-5.6,0.497
116,50,0,-5.5,0.498
116,51,0,-5.7,0.509
116,52,0,-6,0.522
116,53,0,-6,0.529
116,54,0,-5.9,0.533
116,55,0,-5.9,0.537
116,56,0,-5.9,0.543
116,57,0,-5.9,0.549
116,58,0,-6,0.558
116,59,0,-5.7,0.554
116,60,0,-5.6,0.555
116,61,0,-5,0.541
116,62,0,-5.5,0.564
116,63,0,-5.8,0.579
116,64,0,-5.7,0.58
116,65,0,-5.8,0.591
116,66,0,-5.8,0.596
116,67,0,-5.6,0.595
116,68,0,-5.6,0.6
116,69,0,-5.5,0.604
116,70,0,-5.6,0.614
116,71,0,-5.7,0.623
116,72,0,-5.6,0.626
116,73,0,-5.5,0.626
116,74,0,-5.3,0.628
116,75,0,-5.4,0.635
116,76,0,-5.7,0.652
116,77,0,-5.6,0.657
116,78,0,-5.7,0.665
116,79,0,-5.9,0.679
116,80,0,-5.8,0.682
116,81,0,-5.7,0.685
116,82,0,-5.6,0.689
116,83,0,-5.7,0.697
116,84,0,-5.7,0.705
116,85,0,-5.5,0.705
116,86,0,-5.3,0.705
116,87,0,-5.2,0.706
116,88,0,-5.1,0.71
116,89,0,-5.3,0.724
116,90,0,-5.1,0.724
116,91,0,-5.1,0.728
116,92,0,-5,0.731
116,93,0,-5,0.737
116,94,0,-5,0.747
116,95,0,-5,0.751
116,96,0,-4.9,0.755
116,97,0,-4.9,0.76
116,98,0,-4.8,0.764
116,99,0,-4.7,0.767
116,100,0,-4.6,0.771
116,101,0,-4.6,0.777
116,102,0,-4.5,0.781
116,103,0,-4.5,0.789
116,104,0,-4.4,0.79
116,105,0,-4.3,0.794
116,106,0,-4.2,0.798
116,107,0,-4.2,0.804
116,108,0,-4.1,0.808
116,109,0,-4,0.813
116,110,0,-4.2,0.826
116,111,0,-4.1,0.831
116,112,0,-4.3,0.846
116,113,0,-4.2,0.85
116,114,0,-4.2,0.857
116,115,0,-4.2,0.865
116,116,0,-4.1,0.868
116,117,0,-3.9,0.868
116,118,0,-3.7,0.867
116,119,0,-3.5,0.869
116,120,0,-3.6,0.877
116,121,0,-3.4,0.879
116,122,0,-3.4,0.885
116,123,0,-3.3,0.89
116,124,0,-3.6,0.911
116,125,0,-3.5,0.917
116,126,0,-3.7,0.933
116,127,0,-3.8,0.947
116,128,0,-3.3,0.934
116,129,0,-2.7,0.911
116,130,0,-2.5,0.912
116,131,0,-2.4,0.916
116,132,0,-2.4,0.922
116,133,0,-2.5,0.935
116,134,0,-2.5,0.946
116,135,0,-2.3,0.942
116,136,0,-2.6,0.966
116,137,0,-2.6,0.978
116,138,0,-2.5,0.981
116,139,0,-2.3,0.98
116,140,0,-2.5,0.996
116,141,0,-2.2,0.991
116,142,0,-2.2,1.004
116,143,0,-2.5,1.029
116,144,0,-2.3,1.026
116,145,0,-1.8,1.01
116,146,0,-1.4,1.002
116,147,0,-1.6,1.02
116,148,0,-1.2,1.011
116,149,0,-1.1,1.017
116,150,0,-0.9,1.018
116,151,0,-0.7,1.017
116,152,0,-0.6,1.021
116,153,0,-0.3,1.014
116,154,0,-0.3,1.024
116,155,0,-0.2,1.029
116,156,0,-0.2,1.037
116,157,0,-0.1,1.038
116,158,0,-0.1,1.05
116,159,0,0,1.053
116,160,0,0,1.063
116,161,0,0.1,1.06
116,162,0,0,1.079
116,163,0,0,1.085
116,164,0,0,1.098
116,165,0,0,1.097
116,166,0,-0.1,1.114
116,167,0,-0.1,1.122
116,168,0,0.1,1.112
116,169,0,0.7,1.078
116,170,0,0.8,1.077
116,171,0,1.4,1.044
116,172,0,2.5,0.979
116,173,0,2.5,0.98
116,174,0,2.4,0.994
116,175,0,1.9,1.025
116,176,0,2.2,1.017
116,177,0,2,1.032
116,178,0,1.2,1.095
116,179,0,2.7,1.002
116,180,0,4,0.937
116,181,0,4.1,0.942
116,182,0,4.2,0.949
116,183,0,4.1,0.963
116,184,0,3.3,1.029
116,185,0,3,1.06
116,186,0,2.8,1.084
116,187,0,2.7,1.097
116,188,0,2.6,1.107
116,189,0,2.8,1.097
116,190,0,2.8,1.102
116,191,0,2.8,1.101
116,192,0,3.1,1.078
116,193,0,3.2,1.071
116,194,0,3.2,1.067
116,195,0,3.1,1.07
116,196,0,2.9,1.082
116,197,0,2.7,1.091
116,198,0,2.9,1.077
116,199,0,3,1.065
116,200,0,3.1,1.061
116,201,0,3.2,1.057
116,202,0,3.1,1.062
116,203,0,3.2,1.058
116,204,0,3.5,1.039
116,205,0,3.1,1.086
116,206,0,3.1,1.088
116,207,0,3.9,1.036
116,208,0,3.7,1.06
116,209,0,3.9,1.062
116,210,0,4,1.077
116,211,0,4.5,1.059
117,0,0,-9999,-9999
117,1,0,-7.9,0.375
117,2,0,-9999,-9999
117,3,0,-9999,-9999
117,4,0,-9999,-9999
117,5,0,-9999,-9999
117,6,0,-9999,-9999
117,7,0,-9999,-9999
117,8,0,-9999,-9999
